latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
0.1296,100.5973,331.4,1,1,2024-07-24,0734,Aqua,MODIS,84,61.03,300.8,23.2,D,0
0.1283,100.5883,319.7,1,1,2024-07-24,0734,Aqua,MODIS,71,61.03,300.7,10,D,0
0.2371,101.2088,316.5,1.1,1,2024-07-24,0734,Aqua,MODIS,27,61.03,299.7,7.9,D,0
0.1268,99.7598,313.3,1,1,2024-07-24,0734,Aqua,MODIS,51,61.03,293.1,5.9,D,0
0.5413,100.2604,318.8,1,1,2024-07-24,0734,Aqua,MODIS,72,61.03,299.2,9.8,D,0
0.6837,100.3515,323.9,1,1,2024-07-24,0734,Aqua,MODIS,78,61.03,301.5,13.9,D,0
0.7218,100.3585,330.7,1,1,2024-07-24,0734,Aqua,MODIS,84,61.03,300.1,23.3,D,0
0.8158,100.4299,317.5,1,1,2024-07-24,0734,Aqua,MODIS,70,61.03,296.4,8.4,D,0
0.8342,100.1808,316.3,1,1,2024-07-24,0734,Aqua,MODIS,68,61.03,298.5,7.7,D,0
0.8329,100.1718,324.3,1,1,2024-07-24,0734,Aqua,MODIS,78,61.03,298.4,15.6,D,0
1.3696,100.8217,339.1,1.1,1,2024-07-24,0734,Aqua,MODIS,89,61.03,303.3,33.9,D,0
1.5197,101.5466,319.2,1.1,1.1,2024-07-24,0734,Aqua,MODIS,42,61.03,293.5,11.9,D,0
1.5271,101.1378,330.1,1.1,1,2024-07-24,0734,Aqua,MODIS,82,61.03,295.1,23.9,D,0
1.3489,99.5316,314.4,1,1,2024-07-24,0734,Aqua,MODIS,59,61.03,300,6.5,D,0
1.8728,99.6486,312.8,1,1,2024-07-24,0734,Aqua,MODIS,57,61.03,297.6,5.6,D,0
1.9061,99.6199,315.5,1,1,2024-07-24,0734,Aqua,MODIS,63,61.03,295,8.9,D,0
2.185,101.0421,333.7,1.1,1,2024-07-24,0734,Aqua,MODIS,84,61.03,303.1,26.6,D,0
2.1943,101.0407,317.4,1.1,1,2024-07-24,0734,Aqua,MODIS,32,61.03,300.8,5.8,D,0
2.1683,99.3294,313,1,1,2024-07-24,0734,Aqua,MODIS,40,61.03,292,8,D,0
2.3684,100.3307,328.8,1,1,2024-07-24,0734,Aqua,MODIS,78,61.03,297.7,19.4,D,0
2.4034,99.6156,323.4,1,1,2024-07-24,0734,Aqua,MODIS,78,61.03,299,13.9,D,0
2.4354,99.5152,319.4,1,1,2024-07-24,0734,Aqua,MODIS,71,61.03,298.6,10.1,D,0
2.5523,100.1991,328.3,1,1,2024-07-24,0734,Aqua,MODIS,73,61.03,302,17.1,D,0
2.5728,100.2146,325.8,1,1,2024-07-24,0734,Aqua,MODIS,27,61.03,300.5,11.8,D,0
2.5884,100.2587,325.2,1,1,2024-07-24,0734,Aqua,MODIS,77,61.03,302.6,13.6,D,0
2.5842,100.1668,320.1,1,1,2024-07-24,0734,Aqua,MODIS,67,61.03,301.2,9,D,0
2.6181,99.6986,314.9,1,1,2024-07-24,0735,Aqua,MODIS,47,61.03,297.6,4.8,D,0
2.6168,99.6898,315.8,1,1,2024-07-24,0735,Aqua,MODIS,49,61.03,298.7,5.6,D,0
2.7541,99.8025,319.5,1,1,2024-07-24,0735,Aqua,MODIS,59,61.03,302.4,6.9,D,0
2.7546,99.8785,302.1,1.6,1.3,2024-07-24,1953,Aqua,MODIS,47,61.03,288,9.3,N,0
2.7525,99.8929,305.5,1.6,1.3,2024-07-24,1953,Aqua,MODIS,65,61.03,288.4,13.1,N,0
2.6394,100.1778,311.9,1.7,1.3,2024-07-24,1953,Aqua,MODIS,63,61.03,287,20.9,N,0
2.6422,100.1712,309.4,1.7,1.3,2024-07-24,1953,Aqua,MODIS,77,61.03,287.2,18.5,N,0
2.64,100.1864,309.2,1.7,1.3,2024-07-24,1953,Aqua,MODIS,77,61.03,287.3,18.4,N,0
2.3878,100.3261,304.6,1.8,1.3,2024-07-24,1953,Aqua,MODIS,61,61.03,289.5,11.7,N,0
2.3854,100.3419,304.9,1.8,1.3,2024-07-24,1953,Aqua,MODIS,56,61.03,290.9,12.1,N,0
2.5799,100.2087,312.6,3,1.6,2024-07-25,0336,Terra,MODIS,19,61.03,288.5,33.2,D,0
2.3843,99.5077,312.2,2.7,1.6,2024-07-25,0336,Terra,MODIS,53,61.03,286.4,33.5,D,0
-1.0981,104.3229,319.5,1,1,2024-07-26,0716,Aqua,MODIS,70,61.03,300.3,9.4,D,0
-1.1335,102.7377,334.4,1.1,1,2024-07-26,0716,Aqua,MODIS,86,61.03,299,32.5,D,0
-1.1514,102.8074,314.8,1.1,1,2024-07-26,0716,Aqua,MODIS,37,61.03,298.7,8.1,D,0
-1.1791,102.7445,316.1,1.1,1,2024-07-26,0716,Aqua,MODIS,43,61.03,299.2,8.3,D,0
0.117,103.4782,319.4,1,1,2024-07-26,0717,Aqua,MODIS,70,61.03,300.1,10.4,D,0
0.094,103.5144,320.3,1,1,2024-07-26,0717,Aqua,MODIS,72,61.03,300.9,9.5,D,0
-0.3409,102.8051,322.5,1,1,2024-07-26,0717,Aqua,MODIS,65,61.03,307.5,14.1,D,0
0.2712,102.4447,320.3,1.1,1,2024-07-26,0717,Aqua,MODIS,25,61.03,304.7,11.5,D,0
0.1068,102.709,314.1,1,1,2024-07-26,0717,Aqua,MODIS,19,61.03,298.8,5.6,D,0
0.3222,104.3772,316,1,1,2024-07-26,0717,Aqua,MODIS,46,61.03,298.5,8.3,D,0
-0.2267,101.2018,315.9,1.2,1.1,2024-07-26,0717,Aqua,MODIS,59,61.03,294.3,11,D,0
2.3777,100.322,315.2,1.3,1.1,2024-07-26,0717,Aqua,MODIS,75,61.03,274.1,15.2,D,0
1.5546,99.6286,314.8,1.5,1.2,2024-07-26,0717,Aqua,MODIS,72,61.03,288.9,15.2,D,0
1.2315,99.7138,303.2,1.5,1.2,2024-07-26,0717,Aqua,MODIS,32,61.03,273.5,6.9,D,0
0.9352,100.4673,315.4,1.3,1.1,2024-07-26,0717,Aqua,MODIS,72,61.03,282.4,14.7,D,0
1.032,101.339,310.1,1.2,1.1,2024-07-26,0717,Aqua,MODIS,61,61.03,286.7,6.5,D,0
0.9465,101.0935,307.8,1.2,1.1,2024-07-26,0717,Aqua,MODIS,55,61.03,283.7,4.7,D,0
0.736,100.0977,305.3,1.4,1.2,2024-07-26,0717,Aqua,MODIS,44,61.03,274.6,9.4,D,0
0.2741,99.237,306.1,1.7,1.3,2024-07-26,0717,Aqua,MODIS,55,61.03,272.6,11.1,D,0
-0.5397,104.3573,323,1,1,2024-07-26,0717,Aqua,MODIS,76,61.03,299.3,14.3,D,0
-0.9764,102.3064,318.5,1.1,1.1,2024-07-26,0717,Aqua,MODIS,60,61.03,300.8,10.9,D,0
-0.541,104.3485,335.2,1,1,2024-07-26,0717,Aqua,MODIS,87,61.03,299.9,29.8,D,0
0.359,101.5809,319.5,1.2,1.1,2024-07-26,0717,Aqua,MODIS,74,61.03,294.8,13.4,D,0
2.7732,99.8112,323.4,1.4,1.2,2024-07-26,0718,Aqua,MODIS,81,61.03,283.5,25.4,D,0
2.7514,99.8764,317.7,1.4,1.2,2024-07-26,0718,Aqua,MODIS,76,61.03,287.3,14.2,D,0
2.7411,99.8779,335.6,1.4,1.2,2024-07-26,0718,Aqua,MODIS,89,61.03,291.5,47.3,D,0
-0.9415,102.2925,310.7,1,1,2024-07-26,1459,Terra,MODIS,80,61.03,293.1,8.5,N,0
-0.8886,102.0784,308.3,1,1,2024-07-26,1459,Terra,MODIS,74,61.03,293.7,6.6,N,0
-0.9201,101.6585,307.4,1,1,2024-07-26,1459,Terra,MODIS,71,61.03,293.7,5.7,N,0
-0.2018,101.1879,307.4,1,1,2024-07-26,1459,Terra,MODIS,71,61.03,292.2,6,N,0
-0.1929,101.1866,320.7,1,1,2024-07-26,1459,Terra,MODIS,100,61.03,292.2,16.7,N,0
-0.1941,101.1778,305.4,1,1,2024-07-26,1459,Terra,MODIS,64,61.03,292,4.5,N,0
0.6963,100.363,303.5,1,1,2024-07-26,1459,Terra,MODIS,55,61.03,293.2,3.5,N,0
0.695,100.3541,305.5,1,1,2024-07-26,1459,Terra,MODIS,64,61.03,293.3,4.9,N,0
0.6938,100.3452,303.7,1,1,2024-07-26,1459,Terra,MODIS,56,61.03,293.3,3.6,N,0
-0.9403,102.3015,311.4,1,1,2024-07-26,1459,Terra,MODIS,82,61.03,293.6,8.8,N,0
1.6502,100.7897,300.4,1,1,2024-07-26,1500,Terra,MODIS,27,61.03,285,2.6,N,0
2.3864,100.331,313.9,1,1,2024-07-26,1500,Terra,MODIS,80,61.03,270.5,12.1,N,0
2.3775,100.3323,306,1,1,2024-07-26,1500,Terra,MODIS,66,61.03,272.2,7.5,N,0
2.3852,100.3222,327.1,1,1,2024-07-26,1500,Terra,MODIS,100,61.03,273.9,25.1,N,0
1.6514,100.7985,301.9,1,1,2024-07-26,1500,Terra,MODIS,45,61.03,286.1,3.4,N,0
2.3839,100.3133,317.1,1,1,2024-07-26,1500,Terra,MODIS,89,61.03,273.6,14.7,N,0
2.3901,100.3344,320.3,1,1,2024-07-26,1936,Aqua,MODIS,100,61.03,289.8,17.4,N,0
2.3839,100.3151,311.4,1,1,2024-07-26,1936,Aqua,MODIS,82,61.03,288.4,10.5,N,0
2.3825,100.3241,315.7,1,1,2024-07-26,1936,Aqua,MODIS,92,61.03,289.2,13.7,N,0
2.3812,100.3331,318.4,1,1,2024-07-26,1936,Aqua,MODIS,97,61.03,290.3,16.2,N,0
2.6452,100.1713,306.3,1,1,2024-07-26,1936,Aqua,MODIS,30,61.03,287.5,5.7,N,0
2.6078,100.2387,309,1,1,2024-07-26,1936,Aqua,MODIS,64,61.03,289.3,7.3,N,0
2.5989,100.2374,310.7,1,1,2024-07-26,1936,Aqua,MODIS,72,61.03,289.2,8.3,N,0
2.5948,100.2642,305.5,1,1,2024-07-26,1936,Aqua,MODIS,31,61.03,288.3,5.6,N,0
2.5903,100.2297,310.5,1,1,2024-07-26,1936,Aqua,MODIS,71,61.03,289.2,9.1,N,0
2.3928,100.3164,311.3,1,1,2024-07-26,1936,Aqua,MODIS,82,61.03,288.7,10.2,N,0
2.3915,100.3254,327.8,1,1,2024-07-26,1936,Aqua,MODIS,100,61.03,290.3,26,N,0
1.6726,101.4755,302.6,1.1,1.1,2024-07-26,1936,Aqua,MODIS,50,61.03,290.9,4.5,N,2
2.2872,100.3411,314,1,1,2024-07-26,1936,Aqua,MODIS,88,61.03,290.6,12.3,N,0
2.6439,100.1802,328.8,1,1,2024-07-26,1936,Aqua,MODIS,100,61.03,290.6,26.5,N,0
-0.1917,101.1862,306.6,1.1,1.1,2024-07-26,1937,Aqua,MODIS,69,61.03,291.3,8,N,0
2.6393,100.1814,323.5,1.4,1.2,2024-07-27,0318,Terra,MODIS,67,61.03,288.2,22.6,D,0
2.744,99.884,330.9,1.3,1.1,2024-07-27,0318,Terra,MODIS,85,61.03,292.9,34.6,D,0
2.7457,99.8727,313.8,1.3,1.1,2024-07-27,0318,Terra,MODIS,50,61.03,291.2,8.8,D,0
2.7555,99.8055,311,1.3,1.1,2024-07-27,0318,Terra,MODIS,50,61.03,292,6.7,D,0
2.7737,99.8194,311.8,1.3,1.1,2024-07-27,0318,Terra,MODIS,63,61.03,292.1,7.7,D,0
2.754,99.8854,321.4,1.3,1.1,2024-07-27,0318,Terra,MODIS,77,61.03,292.4,19.2,D,0
2.3934,100.3176,314.8,1.4,1.2,2024-07-27,0319,Terra,MODIS,51,61.03,284.2,12.2,D,0
2.2883,100.3334,311.4,1.4,1.2,2024-07-27,0319,Terra,MODIS,66,61.03,285.3,9.2,D,0
2.7215,98.5847,311.6,1.1,1,2024-07-27,0319,Terra,MODIS,21,61.03,288.9,8.7,D,0
2.6001,100.2364,321.4,1.4,1.2,2024-07-27,0319,Terra,MODIS,77,61.03,286.8,19.6,D,0
2.2865,100.3457,309.6,1.4,1.2,2024-07-27,0319,Terra,MODIS,55,61.03,285.1,6.8,D,0
1.9278,99.7927,337.9,1.3,1.1,2024-07-27,0319,Terra,MODIS,90,61.03,281.9,54.8,D,0
1.9261,99.8042,317.7,1.3,1.1,2024-07-27,0319,Terra,MODIS,75,61.03,281,18.3,D,0
1.9261,99.7345,345.6,1.3,1.1,2024-07-27,0319,Terra,MODIS,94,61.03,282.4,73.7,D,0
1.9244,99.7459,323.2,1.3,1.1,2024-07-27,0319,Terra,MODIS,81,61.03,282.3,26.4,D,0
1.1032,101.6601,313,1.8,1.3,2024-07-27,0319,Terra,MODIS,66,61.03,283.1,20.8,D,0
0.1735,100.5354,308.2,1.6,1.2,2024-07-27,0319,Terra,MODIS,55,61.03,288.7,8.5,D,0
2.3041,100.2983,309.9,1.4,1.2,2024-07-27,0319,Terra,MODIS,63,61.03,284.6,8.8,D,0
2.3812,100.3283,337.6,1.4,1.2,2024-07-27,0319,Terra,MODIS,90,61.03,286.5,55.2,D,0
2.3831,100.3161,326.4,1.4,1.2,2024-07-27,0319,Terra,MODIS,82,61.03,285.2,30.4,D,0
2.6021,98.963,307.2,1.1,1.1,2024-07-27,0319,Terra,MODIS,49,61.03,289.5,5.5,D,0
0.1332,101.8874,356.8,3.1,1.7,2024-07-27,0757,Aqua,MODIS,93,61.03,290.8,364.2,D,0
0.1199,101.8814,328,3.1,1.7,2024-07-27,0757,Aqua,MODIS,82,61.03,292.8,102.4,D,0
0.1346,101.8793,343,3.1,1.7,2024-07-27,0757,Aqua,MODIS,87,61.03,291.1,209.6,D,0
0.1185,101.8895,334.8,3.1,1.7,2024-07-27,0757,Aqua,MODIS,87,61.03,292.5,145.9,D,0
0.1373,101.9143,316.5,3.1,1.7,2024-07-27,0757,Aqua,MODIS,51,61.03,286.1,40.7,D,0
0.1238,101.9084,323.6,3.1,1.7,2024-07-27,0757,Aqua,MODIS,79,61.03,289.8,77.1,D,0
0.1294,101.8909,316.6,3.6,1.8,2024-07-28,0221,Terra,MODIS,73,61.03,287,68,D,0
-1.0269,102.5475,316,2.1,1.4,2024-07-28,0700,Aqua,MODIS,69,61.03,294.9,27.8,D,0
-1.0295,102.5292,316.5,2.1,1.4,2024-07-28,0700,Aqua,MODIS,70,61.03,293.9,29,D,0
-1.0381,102.5442,319.3,2.1,1.4,2024-07-28,0700,Aqua,MODIS,74,61.03,294.8,36.8,D,0
-1.0056,102.3279,311.5,2.2,1.4,2024-07-28,0700,Aqua,MODIS,34,61.03,292.9,17,D,0
-0.7503,103.0775,317.7,1.9,1.3,2024-07-28,0700,Aqua,MODIS,71,61.03,295.4,25.2,D,0
-0.2758,103.0114,313.5,1.9,1.3,2024-07-28,0700,Aqua,MODIS,54,61.03,295.5,15.1,D,0
-0.307,102.5186,319,2.1,1.4,2024-07-28,0700,Aqua,MODIS,59,61.03,299.2,28.8,D,0
-0.2417,102.3597,314.8,2.1,1.4,2024-07-28,0700,Aqua,MODIS,32,61.03,298.8,21.6,D,0
0.1125,101.9045,324.7,2.3,1.5,2024-07-28,0700,Aqua,MODIS,76,61.03,293.5,48.5,D,0
0.1224,101.8827,325.7,2.3,1.5,2024-07-28,0700,Aqua,MODIS,58,61.03,294.8,50.3,D,0
0.3501,101.8321,313.7,2.3,1.5,2024-07-28,0700,Aqua,MODIS,62,61.03,295.7,18.3,D,0
0.4405,101.992,316.1,2.2,1.4,2024-07-28,0700,Aqua,MODIS,49,61.03,298.1,24.4,D,0
0.7153,102.7157,313.9,1.9,1.3,2024-07-28,0700,Aqua,MODIS,12,61.03,297.1,16.6,D,0
0.6247,102.0957,315.4,2.1,1.4,2024-07-28,0700,Aqua,MODIS,64,61.03,298.1,23.9,D,0
0.5547,101.3595,315.7,2.5,1.5,2024-07-28,0700,Aqua,MODIS,68,61.03,295.3,25.9,D,0
0.5515,101.3379,336,2.5,1.5,2024-07-28,0700,Aqua,MODIS,88,61.03,296.2,114.7,D,0
0.7156,101.3898,311.8,2.4,1.5,2024-07-28,0700,Aqua,MODIS,58,61.03,294.1,17.2,D,0
0.9384,101.9088,317.8,2.2,1.4,2024-07-28,0700,Aqua,MODIS,66,61.03,298.1,29,D,0
0.7359,100.3553,310.8,3,1.6,2024-07-28,0700,Aqua,MODIS,55,61.03,293.3,22.6,D,0
0.7321,100.3292,316.6,3,1.6,2024-07-28,0700,Aqua,MODIS,69,61.03,293.1,47.1,D,0
0.7384,100.3483,311,3,1.6,2024-07-28,0700,Aqua,MODIS,53,61.03,293.1,22.1,D,0
1.1551,102.2981,314.6,2,1.4,2024-07-28,0700,Aqua,MODIS,22,61.03,297.5,18.6,D,0
1.1099,101.6512,316.4,2.3,1.5,2024-07-28,0700,Aqua,MODIS,66,61.03,295.1,27.1,D,0
1.1069,101.6311,318.2,2.3,1.5,2024-07-28,0700,Aqua,MODIS,66,61.03,295,31.6,D,0
1.1228,101.6491,359.3,2.3,1.5,2024-07-28,0700,Aqua,MODIS,99,61.03,296.1,258.8,D,0
1.1199,101.6291,363.2,2.3,1.5,2024-07-28,0700,Aqua,MODIS,87,61.03,297.5,294.8,D,0
1.1088,101.6444,321.2,2.3,1.5,2024-07-28,0700,Aqua,MODIS,54,61.03,295.2,38.4,D,0
1.1217,101.6423,378.3,2.3,1.5,2024-07-28,0700,Aqua,MODIS,94,61.03,297.2,462.1,D,0
1.1186,101.6223,333.7,2.3,1.5,2024-07-28,0700,Aqua,MODIS,66,61.03,297,83.4,D,0
1.4152,101.4154,318.5,2.4,1.5,2024-07-28,0700,Aqua,MODIS,71,61.03,293.6,33.5,D,0
1.6561,99.568,309.5,3.3,1.7,2024-07-28,0700,Aqua,MODIS,35,61.03,283.7,33.1,D,0
1.6535,99.5638,309.8,3.3,1.7,2024-07-28,0700,Aqua,MODIS,59,61.03,283.7,36.8,D,0
2.0603,100.5486,312.3,2.7,1.6,2024-07-28,0700,Aqua,MODIS,66,61.03,277.5,27.9,D,0
2.0568,100.525,324.8,2.7,1.6,2024-07-28,0700,Aqua,MODIS,81,61.03,279.4,76.6,D,0
2.0522,100.543,315.8,2.7,1.6,2024-07-28,0700,Aqua,MODIS,72,61.03,279.3,38.6,D,0
2.0485,100.5193,312.8,2.7,1.6,2024-07-28,0700,Aqua,MODIS,52,61.03,280.3,27.3,D,0
2.0661,100.5409,311.7,2.7,1.6,2024-07-28,0700,Aqua,MODIS,45,61.03,277.2,24.3,D,0
2.0624,100.5173,311.8,2.7,1.6,2024-07-28,0700,Aqua,MODIS,47,61.03,277.9,23.9,D,0
1.9715,99.4408,311.7,3.3,1.7,2024-07-28,0700,Aqua,MODIS,66,61.03,281,45,D,0
1.9686,99.4365,309,3.3,1.7,2024-07-28,0700,Aqua,MODIS,60,61.03,280.6,33.5,D,0
-0.4414,102.8125,307.9,1.3,1.1,2024-07-28,1441,Terra,MODIS,71,61.03,293.6,8,N,0
0.0342,103.3033,307.9,1.2,1.1,2024-07-28,1441,Terra,MODIS,68,61.03,294.7,7.2,N,0
2.3879,100.3159,317.4,1.7,1.3,2024-07-28,1442,Terra,MODIS,95,61.03,285.4,29.3,N,0
2.3888,100.3248,310.9,1.7,1.3,2024-07-28,1442,Terra,MODIS,29,61.03,285.4,15.2,N,0
2.3867,100.31,312.7,1.7,1.3,2024-07-28,1442,Terra,MODIS,60,61.03,284.9,18.9,N,0
2.4001,100.3232,318.1,1.7,1.3,2024-07-28,1442,Terra,MODIS,96,61.03,286,27.7,N,0
2.398,100.3083,326.1,1.7,1.3,2024-07-28,1442,Terra,MODIS,100,61.03,285.7,46.8,N,0
2.4114,100.3215,308.3,1.7,1.3,2024-07-28,1442,Terra,MODIS,51,61.03,285.3,11.7,N,0
2.4093,100.3067,326.1,1.7,1.3,2024-07-28,1442,Terra,MODIS,100,61.03,285.1,47.7,N,0
2.4071,100.2918,307,1.7,1.3,2024-07-28,1442,Terra,MODIS,52,61.03,284.3,11.3,N,0
2.6449,100.1836,305.4,1.7,1.3,2024-07-28,1442,Terra,MODIS,64,61.03,285.8,8.5,N,0
2.166,101.0125,308.2,1.5,1.2,2024-07-28,1442,Terra,MODIS,74,61.03,280.9,12.9,N,0
2.6429,100.178,306.2,1.7,1.3,2024-07-28,1442,Terra,MODIS,67,61.03,285.8,10.7,N,0
0.1073,101.9095,308.5,1.4,1.2,2024-07-28,1442,Terra,MODIS,74,61.03,291.6,10.3,N,0
0.1056,101.8971,319.9,1.4,1.2,2024-07-28,1442,Terra,MODIS,99,61.03,291.7,25.9,N,0
0.116,101.8957,318.8,1.4,1.2,2024-07-28,1442,Terra,MODIS,97,61.03,292.7,22.7,N,0
0.1222,101.889,308.7,1.4,1.2,2024-07-28,1442,Terra,MODIS,11,61.03,292.3,9.2,N,0
0.3528,101.8444,302.5,1.4,1.2,2024-07-28,1442,Terra,MODIS,50,61.03,289.3,5.9,N,0
0.6938,103.4134,304.7,1.1,1.1,2024-07-28,1442,Terra,MODIS,53,61.03,292.9,4.2,N,0
0.7675,103.4876,316.3,1.1,1.1,2024-07-28,1442,Terra,MODIS,92,61.03,293.8,13.4,N,0
0.7662,103.4778,305.4,1.1,1.1,2024-07-28,1442,Terra,MODIS,55,61.03,293.2,4.1,N,0
0.8967,103.0266,330.2,1.2,1.1,2024-07-28,1442,Terra,MODIS,100,61.03,293.9,33.4,N,0
0.8953,103.0162,318.5,1.2,1.1,2024-07-28,1442,Terra,MODIS,97,61.03,293.5,17.3,N,0
0.7268,100.3368,302.2,1.8,1.3,2024-07-28,1442,Terra,MODIS,39,61.03,276,10.6,N,0
0.9147,101.6134,304.8,1.4,1.2,2024-07-28,1442,Terra,MODIS,50,61.03,286.9,8.2,N,0
0.913,101.6008,307.5,1.4,1.2,2024-07-28,1442,Terra,MODIS,72,61.03,287.8,11,N,0
0.9203,101.6063,309,1.4,1.2,2024-07-28,1442,Terra,MODIS,76,61.03,287.7,11.8,N,0
0.7371,100.3457,306.9,1.8,1.3,2024-07-28,1442,Terra,MODIS,69,61.03,275.5,17.5,N,0
1.0986,101.6136,302.4,1.4,1.2,2024-07-28,1442,Terra,MODIS,47,61.03,285,5.8,N,0
1.1044,101.6065,304.3,1.4,1.2,2024-07-28,1442,Terra,MODIS,59,61.03,284.8,7.7,N,0
1.1202,101.6425,320.8,1.4,1.2,2024-07-28,1442,Terra,MODIS,100,61.03,285.9,29.2,N,0
1.1306,101.641,303.9,1.4,1.2,2024-07-28,1442,Terra,MODIS,37,61.03,283.2,8.1,N,0
1.4172,101.4147,305.5,1.5,1.2,2024-07-28,1442,Terra,MODIS,64,61.03,282.9,10.9,N,0
1.6234,99.5319,312.3,2,1.4,2024-07-28,1442,Terra,MODIS,84,61.03,278.4,32.8,N,0
1.6271,99.5262,308.3,2,1.4,2024-07-28,1442,Terra,MODIS,74,61.03,278.3,25,N,0
2.1768,101.0109,305.6,1.5,1.2,2024-07-28,1442,Terra,MODIS,65,61.03,281.4,9.5,N,0
1.9796,99.4566,306.2,2,1.4,2024-07-28,1442,Terra,MODIS,67,61.03,278.3,21.6,N,0
1.9711,99.4524,303.3,2,1.4,2024-07-28,1442,Terra,MODIS,54,61.03,278.4,16.4,N,0
1.6814,101.3277,307.6,1.2,1.1,2024-07-28,1920,Aqua,MODIS,67,61.03,287.1,10.3,N,0
1.6766,101.3214,306.5,1.2,1.1,2024-07-28,1920,Aqua,MODIS,59,61.03,286.7,9.4,N,0
1.675,101.3315,314.3,1.2,1.1,2024-07-28,1920,Aqua,MODIS,89,61.03,287.6,16.2,N,0
1.1197,101.6449,307.5,1.1,1,2024-07-28,1920,Aqua,MODIS,72,61.03,290.4,7.7,N,0
0.8955,103.0278,310.4,1,1,2024-07-28,1920,Aqua,MODIS,79,61.03,293.5,8,N,0
0.7699,103.4899,313.5,1,1,2024-07-28,1920,Aqua,MODIS,86,61.03,293.6,9.7,N,0
0.6978,103.4189,304,1,1,2024-07-28,1920,Aqua,MODIS,56,61.03,292.9,3.8,N,0
0.9224,101.604,304.9,1.1,1,2024-07-28,1920,Aqua,MODIS,62,61.03,289.8,5.8,N,0
0.9209,101.6137,313.7,1.1,1,2024-07-28,1920,Aqua,MODIS,88,61.03,290.5,12.9,N,0
0.7394,100.3444,303.4,1.3,1.1,2024-07-28,1920,Aqua,MODIS,55,61.03,287.9,6.9,N,0
0.7377,100.3554,300.4,1.3,1.1,2024-07-28,1920,Aqua,MODIS,26,61.03,287.9,4.5,N,0
0.5663,101.3418,303.3,1.1,1.1,2024-07-28,1920,Aqua,MODIS,55,61.03,289.8,5,N,0
0.5648,101.3517,308.8,1.1,1.1,2024-07-28,1920,Aqua,MODIS,76,61.03,290.5,9,N,0
0.5555,101.3503,312.1,1.1,1.1,2024-07-28,1920,Aqua,MODIS,84,61.03,290.5,11.5,N,0
0.0319,103.3063,304.3,1,1,2024-07-28,1920,Aqua,MODIS,59,61.03,293.7,4.2,N,0
0.1503,101.8977,307,1.1,1,2024-07-28,1920,Aqua,MODIS,26,61.03,291.9,5.9,N,0
0.1217,101.9031,312.5,1.1,1,2024-07-28,1920,Aqua,MODIS,57,61.03,292.7,9.8,N,0
0.1134,101.8962,304.5,1.1,1,2024-07-28,1920,Aqua,MODIS,60,61.03,291.5,5.2,N,0
0.112,101.9055,323.4,1.1,1,2024-07-28,1920,Aqua,MODIS,100,61.03,293,21.9,N,0
-0.2753,103.0123,306.3,1,1,2024-07-28,1920,Aqua,MODIS,68,61.03,293.9,6,N,0
-0.4304,102.8151,303.7,1,1,2024-07-28,1920,Aqua,MODIS,32,61.03,293.2,4.8,N,0
-0.4392,102.8138,303.6,1,1,2024-07-28,1920,Aqua,MODIS,46,61.03,292.4,4.6,N,0
-0.5837,101.4373,303.1,1.1,1,2024-07-28,1920,Aqua,MODIS,53,61.03,291.4,4.5,N,0
2.0608,100.5413,327.2,1,1,2024-07-29,0301,Terra,MODIS,83,61.03,291.5,19.1,D,0
1.1161,101.6537,321.7,1,1,2024-07-29,0301,Terra,MODIS,72,61.03,293.1,14.2,D,0
0.8976,103.0215,313.3,1.1,1.1,2024-07-29,0301,Terra,MODIS,59,61.03,293.3,9.1,D,0
0.7672,103.4817,313.8,1.2,1.1,2024-07-29,0301,Terra,MODIS,66,61.03,297,7.5,D,0
0.7657,103.4924,313.6,1.2,1.1,2024-07-29,0301,Terra,MODIS,57,61.03,297.2,7.2,D,0
0.9205,101.6048,338,1,1,2024-07-29,0301,Terra,MODIS,89,61.03,294.8,34.7,D,0
0.9192,101.6137,328.6,1,1,2024-07-29,0301,Terra,MODIS,83,61.03,294.9,21.2,D,0
0.9103,101.6125,315.6,1,1,2024-07-29,0301,Terra,MODIS,69,61.03,294.7,7.5,D,0
0.5609,101.3417,316.9,1,1,2024-07-29,0301,Terra,MODIS,70,61.03,295.7,9.1,D,0
0.5596,101.3505,321.4,1,1,2024-07-29,0301,Terra,MODIS,76,61.03,296,13.6,D,0
0.1119,101.8969,315.4,1,1,2024-07-29,0301,Terra,MODIS,68,61.03,293.1,8.3,D,0
0.5507,101.3493,315.3,1,1,2024-07-29,0301,Terra,MODIS,35,61.03,295.1,7.3,D,0
2.7141,99.8533,330.3,1,1,2024-07-29,0301,Terra,MODIS,83,61.03,287.6,26.6,D,0
2.7128,99.8625,321.2,1,1,2024-07-29,0301,Terra,MODIS,74,61.03,287.2,15.4,D,0
2.6398,100.1775,314.9,1,1,2024-07-29,0301,Terra,MODIS,56,61.03,289.9,7.2,D,0
2.4005,100.3056,320.7,1,1,2024-07-29,0301,Terra,MODIS,46,61.03,289.3,11.3,D,0
2.3992,100.3145,322.6,1,1,2024-07-29,0301,Terra,MODIS,60,61.03,289.3,12.6,D,0
2.3903,100.3133,333.3,1,1,2024-07-29,0301,Terra,MODIS,60,61.03,292.6,24.3,D,0
